Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Ex_real,Ey_real,Ez_real,Ex_imag,Ey_imag,Ez_imag
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.1e-05,0.2525930274664518,-0.43351316842385057,-0.001465978324254877,0.0010580424758454632,0.0030170907049074996,-0.0022686570258297623
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.1999999999999997e-05,0.25252160834768145,-0.43340664981916077,-0.001447121554269696,0.0010396294565795153,0.00272912663705693,-0.0020782831836965244
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.2999999999999994e-05,0.2524648282855043,-0.4333109138460381,-0.001424845143817369,0.0010187378016139365,0.0024429371872101173,-0.001890213363446268
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.3999999999999998e-05,0.2524226872799203,-0.43322596050448214,-0.0013991490928978944,0.0009953675109487243,0.002158522355367061,-0.001704447565078993
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.4999999999999995e-05,0.2523951853309295,-0.4331517897944931,-0.001370033401511274,0.000969518584583881,0.0018758821415277634,-0.001520985788594701
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.6e-05,0.2523823224385319,-0.43308840171607127,-0.0013374980696575064,0.000941191022519406,0.0015950165456922222,-0.0013398280339933894
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.6999999999999996e-05,0.25238409860272776,-0.4330357962692165,-0.0013015430973365941,0.0009103848247552995,0.0013159255678604396,-0.0011609743012750608
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.7999999999999994e-05,0.2524005138235165,-0.4329939734539285,-0.001262168484548534,0.0008770999912915607,0.0010386092080324147,-0.0009844245904397145
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.8999999999999998e-05,0.2524315681008986,-0.43296293327020763,-0.0012193742312933277,0.0008413365221281895,0.0007630674662081453,-0.0008101789014873488
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,1.9999999999999995e-05,0.25247726143487387,-0.4329426757180535,-0.0011731603375709743,0.0008030944172651872,0.0004893003423876356,-0.0006382372344179664
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,2.1e-05,0.2525375938254425,-0.43293320079746694,-0.0011235268033814763,0.0007623736767025534,0.00021730783657088052,-0.00046859958923156436
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,2.1999999999999996e-05,0.2526125652726042,-0.43293450850844684,-0.0010704736287248302,0.0007191743004402871,-5.291005124211318e-05,-0.0003012659659281464
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,2.3e-05,0.2527021757763592,-0.43294659885099396,-0.001014000813601038,0.0006734962884783888,-0.00032135332105135274,-0.0001362363645077084
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,2.3999999999999997e-05,0.2528064253367072,-0.4329694718251079,-0.0009541083580100994,0.000625339640816859,-0.0005880219728568315,2.648921502974573e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0004000000000000002,2.4999999999999994e-05,0.2529253139536474,-0.43300312743078695,-0.0008907962619520031,0.0005747043574556886,-0.0008529160066585604,0.00018691077268422063
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-2.5e-05,0.24473146556377387,-0.4267974536175582,2.9310343216563055e-05,-1.5871463572327607e-05,8.436006697874196e-05,-4.8634617370252775e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-2.4e-05,0.2447822307084907,-0.4267031296372719,7.480547912461686e-06,-9.387271882138327e-06,0.00019556556098550805,-5.15897435104124e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-2.3e-05,0.24483880970932048,-0.4266178696457123,-1.3035495593336165e-05,-3.1507958167914727e-06,0.000295132011075639,-4.676335933480711e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-2.2e-05,0.24490120256626183,-0.426541673642877,-3.223778730082871e-05,2.8379646237117837e-06,0.0003830594172490915,-3.415546484341245e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-2.1000000000000002e-05,0.24496940927931454,-0.4264745416287656,-5.012632721001567e-05,8.579009439371241e-06,0.00045934777950586104,-1.3766060036226333e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-2e-05,0.24504342984847896,-0.42641647360337886,-6.670111532089748e-05,1.4072338630187237e-05,0.000523997097845956,1.4404855086746343e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.9e-05,0.24512326427375503,-0.42636746956671634,-8.19621516334735e-05,1.931795219615962e-05,0.0005770073722693729,5.0357280525507235e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.8e-05,0.24520891255514252,-0.42632752951877817,-9.590943614774417e-05,2.4315850137288166e-05,0.00061837860277611,9.409121628005802e-05
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.7e-05,0.24530037469264163,-0.42629665345956425,-0.00010854296886370962,2.9066032453573312e-05,0.0006481107893661696,0.00014560666235039757
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.6000000000000003e-05,0.2453976506862523,-0.4262748413890745,-0.00011986274978136949,3.356849914501468e-05,0.0006662039320395492,0.00020490361873652576
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.5000000000000002e-05,0.24550074053597457,-0.4262620933073093,-0.00012986877890072397,3.782325021161238e-05,0.0006726580307962519,0.0002719820854384428
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.4000000000000001e-05,0.24560964424180834,-0.4262584092142682,-0.00013856105622177267,4.183028565336641e-05,0.0006674730856362759,0.0003468420624561485
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.3000000000000001e-05,0.24572436180375362,-0.4262637891099512,-0.00014593958174451631,4.55896054702772e-05,0.0006506490965596206,0.0004294835497896432
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.2000000000000002e-05,0.24584489322181058,-0.42627823299435896,-0.00015200435546895464,4.910120966234422e-05,0.0006221860635662881,0.0005199065474389274
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.1000000000000001e-05,0.24597123849597902,-0.4263017408674908,-0.0001567553773950871,5.236509822956723e-05,0.0005820839866562775,0.0006181110554039984
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.0000000000000003e-05,0.2461033976262591,-0.426334312729347,-0.0001601926475229145,5.5381271171946684e-05,0.0005303428658295882,0.0007240970736848591
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-9.000000000000002e-06,0.24624137061265067,-0.4263759485799274,-0.00016231616585243625,5.8149728489482796e-05,0.0004669627010862199,0.0008378646022815092
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-8.000000000000001e-06,0.2463851574551538,-0.426426648419232,-0.00016312593238365267,6.0670470182175014e-05,0.00039194349242617325,0.0009594136411939471
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-7.000000000000001e-06,0.24653475815376866,-0.42648641224726136,-0.00016262194711656367,6.294349625002389e-05,0.0003052852398494504,0.0010887441904221746
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-6.0000000000000035e-06,0.24669017270849486,-0.42655524006401446,-0.00016080421005116896,6.496880669302877e-05,0.0002069879433560461,0.0012258562499661905
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-5.000000000000003e-06,0.24685140111933274,-0.42663313186949214,-0.00015767272118746907,6.674640151119041e-05,9.705160294596477e-05,0.0013707498198259956
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-4.000000000000002e-06,0.24701844338628215,-0.42672008766369407,-0.0001532274805254636,6.827628070450795e-05,-2.4523781380794956e-05,0.001523424900001589
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-3.0000000000000018e-06,0.24719129950934304,-0.42681610744662024,-0.0001474684880651528,6.955844427298204e-05,-0.00015773820962423305,0.0016838814904929715
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-2.000000000000001e-06,0.24736996948851564,-0.4269211912182708,-0.0001403957438065368,7.059289221661288e-05,-0.0003025916817843495,0.0018521195913001431
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-1.0000000000000006e-06,0.24755445332379974,-0.42703533897864565,-0.00013200924774961525,7.137962453539985e-05,-0.00045908419786114436,0.0020281392024231026
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,-3.3881317890172014e-21,0.24774475101519544,-0.42715855072774483,-0.0001223089998943881,7.191864122934291e-05,-0.0006272157578546176,0.0022119403238618517
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,9.999999999999972e-07,0.24794086256270267,-0.42729082646556826,-0.0001112950002408554,7.220994229844232e-05,-0.0008069863617647687,0.002403522955616389
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.999999999999998e-06,0.24814278796632153,-0.4274321661921161,-9.896724878901733e-05,7.22535277426987e-05,-0.0009983960095915998,0.0026028870976867163
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,2.9999999999999984e-06,0.2483505272260517,-0.4275825699073878,-8.532574553887368e-05,7.204939756211054e-05,-0.0012014447013351083,0.0028100327500728303
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,3.999999999999999e-06,0.24856408034189376,-0.4277420376113844,-7.037049049042553e-05,7.15975517566798e-05,-0.0014161324369952944,0.0030249599127747354
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,4.999999999999996e-06,0.24878344731384716,-0.42791056930410487,-5.410148364367138e-05,7.089799032640496e-05,-0.0016424592165721601,0.0032476685857924276
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,6e-06,0.2490086281419123,-0.42808816498554986,-3.6518724998610766e-05,6.9950713271286e-05,-0.001880425040065705,0.003478158769125911
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,6.999999999999997e-06,0.24923962282608883,-0.4282748246557191,-1.7622214555246103e-05,6.875572059132381e-05,-0.002130029907475925,0.00371643046277518
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,7.999999999999995e-06,0.24947643136637704,-0.4284705483146126,2.5880476864245617e-06,6.731301228651817e-05,-0.0023912738188028256,0.00396248366674024
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,8.999999999999999e-06,0.24971905376277667,-0.42867533596223023,2.4112061726400835e-05,6.562258835686842e-05,-0.0026641567740464047,0.004216318381021086
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,9.999999999999996e-06,0.24996749001528792,-0.42888918759857236,4.6949827564682215e-05,6.368444880237544e-05,-0.00294867877320666,0.004477934605617722
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.1e-05,0.25022174012391096,-0.42911210322363896,7.110134520126877e-05,6.1498593623039e-05,-0.0032448398162835982,0.004747332340530152
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.1999999999999997e-05,0.2504818040886453,-0.4293440828374296,9.656661463616133e-05,5.906502281885846e-05,-0.0035526399032772115,0.005024511585758364
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.2999999999999994e-05,0.25074768190949126,-0.4295851264399445,0.00012334563586935957,5.638373638983414e-05,-0.0038720790341875023,0.005309472341302366
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.3999999999999998e-05,0.2510193735864488,-0.4298352340311838,0.00015143840890086255,5.34547343359668e-05,-0.004203157209014474,0.0056022146071621585
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.4999999999999995e-05,0.2512968791195179,-0.43009440561114753,0.00018084493373067106,5.0278016657255675e-05,-0.004545874427758122,0.005902738383337739
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.6e-05,0.25158019850869856,-0.43036264117983525,0.00021156521035878476,4.685358335370088e-05,-0.004900230690418452,0.006211043669829111
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.6999999999999996e-05,0.2518693317539907,-0.4306399407372473,0.00024359923878520466,4.318143442530194e-05,-0.0052662259969954535,0.006527130466636264
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.7999999999999994e-05,0.2521642788553946,-0.430926304283384,0.00027694701900992925,3.926156987206019e-05,-0.00564386034748914,0.006850998773759214
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.8999999999999998e-05,0.2524650398129099,-0.4312217318182447,0.0003116085510329598,3.509398969397422e-05,-0.006033133741899502,0.007182648591197951
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,1.9999999999999995e-05,0.2527716146265369,-0.43152622334182994,0.0003475838348542957,3.067869389104472e-05,-0.0064340461802265434,0.007522079918952476
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,2.1e-05,0.2530840032962754,-0.4318397788541392,0.0003848728704739371,2.6015682463271626e-05,-0.006846597662470264,0.00786929275702279
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,2.1999999999999996e-05,0.25340220582212536,-0.4321623983551729,0.00042347565789188385,2.11049554106549e-05,-0.007270788188630661,0.008224287105408892
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,2.3e-05,0.2535099894586003,-0.4322844149518943,0.0003598614656738317,8.009625805223766e-05,-0.007472307495224362,0.008378204010353184
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,2.3999999999999997e-05,0.253400987826779,-0.4321945762409936,0.0001894078219002352,0.00020516593306832407,-0.0074271911055704635,0.008311071830501794
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005000000000000004,2.4999999999999994e-05,0.2533066252515494,-0.43211552016165733,2.2373818593764602e-05,0.000327756972384793,-0.007380300097912799,0.008241635628767405
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-2.5e-05,0.25511040951751707,-0.4337331760223556,0.0007631474626077612,-6.734795801198152e-05,0.018994347995817958,-0.01316305323288848
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-2.4e-05,0.25481136634031726,-0.43338572446898466,0.0006295903992758807,1.8424930233573234e-05,0.01879359393603338,-0.012931815281432288
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-2.3e-05,0.2541755873457368,-0.43286784492669556,0.0006751571612982007,-1.3676281843938612e-05,0.018258219865498262,-0.012502747985007933
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-2.2e-05,0.25355591780957426,-0.4323610457136442,0.0007188457858077078,-4.4791782259129704e-05,0.01772842491705109,-0.012080129823494974
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-2.1000000000000002e-05,0.2529523577318298,-0.43186532682983075,0.0007606562728044024,-7.492157101200021e-05,0.017204209090691862,-0.011663960796893426
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-2e-05,0.2523649071125033,-0.4313806882752555,0.0008005886222882851,-0.0001040656481025503,0.016685572386420586,-0.011254240905203288
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.9e-05,0.251793565951595,-0.4309071300499181,0.0008386428342593551,-0.00013222401353078,0.016172514804237252,-0.010850970148424547
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.8e-05,0.2512383342491047,-0.4304446521538189,0.0008748189087176133,-0.0001593966672966891,0.01566503634414187,-0.01045414852655722
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.7e-05,0.2506992120050324,-0.42999325458695725,0.0009091168456630584,-0.0001855836094002775,0.015163137006134432,-0.010063776039601296
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.6000000000000003e-05,0.25017619921937834,-0.429552937349334,0.0009415366450956915,-0.00021078483984154531,0.014666816790214948,-0.009679852687556783
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.5000000000000002e-05,0.2496692958921424,-0.4291237004409487,0.000972078307015513,-0.00023500035862049305,0.014176075696383407,-0.009302378470423674
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.4000000000000001e-05,0.24917850202332423,-0.4287055438618012,0.0010007418314225205,-0.0002582301657371197,0.013690913724639807,-0.008931353388201968
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.3000000000000001e-05,0.24870381761292432,-0.42829846761189194,0.0010275272183167172,-0.00028047426119142646,0.013211330874984164,-0.008566777440891672
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.2000000000000002e-05,0.24824524266094225,-0.4279024716912203,0.0010524344676981008,-0.0003017326449834122,0.012737327147416459,-0.00820865062849278
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.1000000000000001e-05,0.24780277716737723,-0.4275175560997847,0.0010754635795666677,-0.0003220053171130763,0.012268902541936678,-0.00785697295100528
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.0000000000000003e-05,0.24737642113223138,-0.4271437208375892,0.0010966145539224267,-0.0003412922775804213,0.011806057058544869,-0.0075117444084292
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-9.000000000000002e-06,0.24696617455550363,-0.4267809659046317,0.0011158873907653728,-0.0003595935263854451,0.011348790697241014,-0.007172965000764531
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-8.000000000000001e-06,0.24657203743719405,-0.4264292913009124,0.0011332820900955074,-0.00037690906352814925,0.010897103458025104,-0.006840634728011268
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-7.000000000000001e-06,0.24619400977730227,-0.4260886970264306,0.0011487986519128283,-0.0003932388890085321,0.010450995340897138,-0.006514753590169408
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-6.0000000000000035e-06,0.24583209157582883,-0.4257591830811872,0.001162437076217339,-0.00040858300282659526,0.010010466345857127,-0.006195321587238959
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-5.000000000000003e-06,0.2454862828327733,-0.4254407494651816,0.0011741973630090348,-0.00042294140498233676,0.009575516472905053,-0.005882338719219912
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-4.000000000000002e-06,0.24515658354813583,-0.42513339617841395,0.0011840795122879198,-0.00043631409547575863,0.009146145722040932,-0.005575804986112274
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-3.0000000000000018e-06,0.24484299372191656,-0.4248371232208845,0.001192083524053992,-0.0004487010743068598,0.008722354093264759,-0.005275720387916042
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-2.000000000000001e-06,0.24454551335411523,-0.4245519305925929,0.0011982093983072524,-0.0004601023414756406,0.008304141586576531,-0.004982084924631215
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-1.0000000000000006e-06,0.24426414244473202,-0.4242778182935394,0.0012024571350476997,-0.0004705178969821005,0.007891508201976252,-0.004694898596257796
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,-3.3881317890172014e-21,0.24399888099376685,-0.42401478632372375,0.001204826734275335,-0.0004799477408262402,0.00748445393946392,-0.0044141614027957835
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,9.999999999999972e-07,0.24374972900121958,-0.42376283468314596,0.001205318195990157,-0.0004883918730080586,0.007082978799039531,-0.004139873344245175
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.999999999999998e-06,0.24351668646709052,-0.42352196337180625,0.0012039315201921677,-0.0004958502935275572,0.006687082780703092,-0.0038720344206059736
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,2.9999999999999984e-06,0.2432997533913795,-0.4232921723897046,0.001200666706881366,-0.000502323002384735,0.006296765884454599,-0.0036106446318781796
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,3.999999999999999e-06,0.24309892977408654,-0.42307346173684085,0.0011955237560577511,-0.0005078099995795924,0.005912028110294053,-0.003355703978061792
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,4.999999999999996e-06,0.24291421561521168,-0.42286583141321527,0.0011885026677213256,-0.0005123112851121296,0.0055328694582214575,-0.0031072124591568105
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,6e-06,0.24274561091475477,-0.4226692814188274,0.001179603441872085,-0.0005158268589823454,0.005159289928236805,-0.0028651700751632344
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,6.999999999999997e-06,0.24259311567271608,-0.42248381175367783,0.0011688260785100348,-0.0005183567211902418,0.004791289520340103,-0.0026295768260810666
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,7.999999999999995e-06,0.24245672988909533,-0.42230942241776603,0.0011561705776351708,-0.0005199008717358168,0.004428868234531347,-0.0024004327119103047
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,8.999999999999999e-06,0.24233645356389266,-0.4221461134110922,0.0011416369392474944,-0.0005204593106190715,0.004072026070810537,-0.0021777377326509476
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,9.999999999999996e-06,0.24223228669710808,-0.4219938847336565,0.0011252251633470062,-0.0005200320378400058,0.003720763029177678,-0.0019614918883029994
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.1e-05,0.24214422928874155,-0.42185273638545856,0.0011069352499337045,-0.0005186190533986191,0.003375079109632761,-0.0017516951788664552
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.1999999999999997e-05,0.24207228133879308,-0.42172266836649874,0.0010867671990075927,-0.0005162203572949129,0.003034974312175793,-0.0015483476043413186
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.2999999999999994e-05,0.24201644284726262,-0.421603680676777,0.0010647210105686662,-0.0005128359495288851,0.002700448636806775,-0.0013514491647275886
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.3999999999999998e-05,0.24197671381415037,-0.4214957733162933,0.0010407966846169281,-0.000508465830100537,0.0023715020835257013,-0.0011609998600252637
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.4999999999999995e-05,0.241953094239456,-0.42139894628504726,0.001014994221152378,-0.0005031099990098688,0.0020481346523325747,-0.0009769996902343463
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.6e-05,0.24194558412317976,-0.4213131995830394,0.0009873136201750156,-0.0004967684562568801,0.0017303463432273949,-0.0007994486553548343
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.6999999999999996e-05,0.24195418346532155,-0.4212385332102694,0.0009577548816848398,-0.0004894412018415702,0.0014181371562101651,-0.000628346755386731
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.7999999999999994e-05,0.2419788922658815,-0.4211749471667376,0.0009263180056818531,-0.00048112823576394053,0.00111150709128088,-0.00046369399033003124
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.8999999999999998e-05,0.24201971052485938,-0.42112244145244354,0.0008930029921660524,-0.00047182955802398975,0.0008104561484395419,-0.00030549036018473897
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,1.9999999999999995e-05,0.24207663824225537,-0.4210810160673877,0.0008578098411374403,-0.00046154516862171853,0.0005149843276861531,-0.00015373586495085378
500GHz,0,0.0,90.0,1.70978253739594e-10,6.636046824471356e-10,0.0,0.0005999999999999998,2.1e-05,0.24214967541806945,-0.4210506710115697,0.0008207385525960157,-0.000450275067557127,0.00022509162902070875,-8.430504628373727e-06
